onehot__Age_ARCHAEAN,onehot__Age_ARCHAEAN- PALAEOPROTEROZOIC,onehot__Age_CENOZOIC,onehot__Age_PALAEOPROTEROZOIC,onehot__Lithology_ALKALI FELDSPAR GRANITE,onehot__Lithology_AMPHIBOLITE,onehot__Lithology_ANORTHOSITE GABBRO,onehot__Lithology_ARGILLITE,onehot__Lithology_BANDED FERRUGINOUS CHERT,onehot__Lithology_BANDED IRON FORMATION,onehot__Lithology_BASALTIC KOMATIITE,onehot__Lithology_BIOTITE GNEISS,onehot__Lithology_CARBONACEOUS PHYLLITE,onehot__Lithology_CHLORITE SCHIST,onehot__Lithology_CHLORITE SERICITE SCHIST,onehot__Lithology_CONGLOMERATE,onehot__Lithology_DIORITE,onehot__Lithology_DOLERITE,onehot__Lithology_DOLOMITE,onehot__Lithology_GNEISS,onehot__Lithology_GRANITE,onehot__Lithology_GRANITOID,onehot__Lithology_GRAYWACKE,onehot__Lithology_GREY BIOTITE GNEISS,onehot__Lithology_GREY BIOTITE GRANITE,onehot__Lithology_GREY GRANITE,onehot__Lithology_GREY HORNBLENDE BIOTITE GNEISS,onehot__Lithology_GREY HORNBLENDE BIOTITE GRANITE,onehot__Lithology_GREY HORNBLENDE GNEISS,onehot__Lithology_LATERITE,onehot__Lithology_MANGANIFEROUS PHYLLITE,onehot__Lithology_META-ANDESITE,onehot__Lithology_META-BASALT,onehot__Lithology_META-GABBRO,onehot__Lithology_META-RHYOLITE,onehot__Lithology_META-TUFF,onehot__Lithology_MIGMATITE GNEISS,onehot__Lithology_PHYLLITE,onehot__Lithology_PILLOWED METABASALT,onehot__Lithology_PINK BIOTITE GRANITE,onehot__Lithology_PINK GRANITE,onehot__Lithology_PINK HORNBLENDE BIOTITE GRANITE,onehot__Lithology_PINK HORNBLENDE GRANITE,onehot__Lithology_PINK PORPHYRITIC GRANITE,onehot__Lithology_QUARTZITE,onehot__Lithology_SILLIMANITE-KYANITE-STAUROLITE-GARNET SCHIST,onehot__Lithology_SYENITE,remainder__X,remainder__Y,remainder__Elevation,remainder__BA,remainder__Unnamed: 4,remainder__SiO2,remainder__Al2O3,remainder__Fe2O3,remainder__TiO2,remainder__CaO,remainder__MgO,remainder__MnO,remainder__Na2O,remainder__K2O,remainder__P2O5,remainder__LOI,remainder__Ba_ppm,remainder__Ga_ppm,remainder__Sc_ppm,remainder__V_ppm,remainder__Th_ppm,remainder__Pb_ppm,remainder__Ni_ppm,remainder__Co_ppm,remainder__Rb_ppm,remainder__Sr_ppm,remainder__Cr_ppm,remainder__Cu_ppm,remainder__Zn_ppm,remainder__Commodity
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6013,15.0572,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6013,15.0572,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5818,15.0656,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5818,15.0656,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5771,15.0801,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5771,15.0801,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5835,15.0776,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5835,15.0776,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6032,15.0146,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6032,15.0146,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5757,15.0209,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5757,15.0209,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5882,15.0185,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5882,15.0185,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5706,15.0248,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5706,15.0248,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6065,15.0046,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6065,15.0046,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5997,15.0014,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5997,15.0014,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5779,15.0187,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5717,15.0228,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6232,15.031,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6232,15.031,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6321,15.0373,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6321,15.0373,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6244,15.0485,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6244,15.0485,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6061,15.0624,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6061,15.0624,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6158,15.0707,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6158,15.0707,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5887,15.0836,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5887,15.0836,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5551,15.0306,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.563,15.0277,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6188,15.0347,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6161,15.0384,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6116,15.045,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6062,15.0521,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5721,15.0668,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5338,15.1265,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5338,15.1265,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5726,15.1932,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5726,15.1932,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5576,15.1999,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5576,15.1999,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5046,15.1535,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5646,15.1459,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7453,15.1494,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5209,15.1897,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.568,15.2034,460,-78,,48.24,15.95,14.47,1.06,3.91,2.35,0.21,0.69,0.65,0.12,11.72,228.6,10.9,24.7,214.4,4,14.9,119.8,42.1,43.2,65.4,219.9,108.5,46.5,GOLD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4881,15.0347,504,-58,,65.67,14.13,6.02,0.62,1.58,1.66,0.23,1.34,2.58,0.09,0,357,10.6,10.3,71.7,6.4,16.8,73.3,16.2,113.5,98.3,117.6,37.2,25.6,COPPER
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1601,13.9284,747,-73,,62.29,20,4.12,0.66,1.24,0.74,0.05,0.91,3.48,0.11,0,636,21,9,61,19,32,26,3,148,235,79,14,30,CORUNDUM
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1968,13.9397,747,-73,,62.29,20,4.12,0.66,1.24,0.74,0.05,0.91,3.48,0.11,0,636,21,9,61,19,32,26,3,148,235,79,14,30,CORUNDUM
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2283,13.8358,747,-73,,62.29,20,4.12,0.66,1.24,0.74,0.05,0.91,3.48,0.11,0,636,21,9,61,19,32,26,3,148,235,79,14,30,CORUNDUM
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.716,13.754,609,-76,,62.49,13.58,7.68,0.96,1.662,1.957,0.124,0.836,1.515,0.07,0,379.8,2.5,18.2,119.4,4,16.7,93.3,24.1,55.6,118.4,191.1,39.1,39.6,GOLD
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3497,14.4571,721,-65,,54.75,12.54,5.93,0.92,6.89,2.39,0.16,0.38,0.9,0.1,14.625647,362.2,10.6,18.4,117.5,6.8,15.9,64.7,27.1,49.7,127.6,84.1,41.9,41.1,GOLD
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3463,14.4617,721,-65,,54.75,12.54,5.93,0.92,6.89,2.39,0.16,0.38,0.9,0.1,14.625647,362.2,10.6,18.4,117.5,6.8,15.9,64.7,27.1,49.7,127.6,84.1,41.9,41.1,GOLD
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3463,14.4617,721,-65,,54.75,12.54,5.93,0.92,6.89,2.39,0.16,0.38,0.9,0.1,14.625647,362.2,10.6,18.4,117.5,6.8,15.9,64.7,27.1,49.7,127.6,84.1,41.9,41.1,GOLD
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3409,14.4694,721,-65,,54.75,12.54,5.93,0.92,6.89,2.39,0.16,0.38,0.9,0.1,14.625647,362.2,10.6,18.4,117.5,6.8,15.9,64.7,27.1,49.7,127.6,84.1,41.9,41.1,GOLD
